Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-592,4,5070,5070,5080,9,10,1,0
Process-593,5,1079,1079,1082,1,3,2,0
Process-594,1,5165,5165,5393,5,228,223,0
Process-595,3,3737,3737,3743,6,6,0,0
Process-596,5,2514,2514,2519,2,5,3,0
Process-597,3,2287,2287,2311,1,24,23,0
Process-598,3,3330,3330,3335,3,5,2,0
Process-599,2,4861,4861,4937,9,76,67,0
Process-600,2,5220,5220,5230,10,10,0,0
Process-601,2,1457,1457,1472,1,15,14,0
Process-602,4,54,54,56,2,2,0,0
Process-603,5,5489,5489,5505,7,16,9,0
Process-604,5,436,436,445,8,9,1,0
Process-605,5,2458,2458,2461,3,3,0,0
Process-606,5,4538,4538,4542,2,4,2,0
Process-607,4,661,661,671,6,10,4,0
Process-608,4,167,167,189,4,22,18,0
Process-609,4,2161,2161,2166,2,5,3,0
Process-610,3,3221,3221,3233,7,12,5,0
Process-611,2,4941,4941,4969,9,28,19,0
Process-612,5,4591,4591,4602,6,11,5,0
Process-613,3,154,154,167,7,13,6,0
Process-614,2,1240,1240,1344,4,104,100,0
Process-615,1,4505,4505,4837,3,332,329,0
Process-616,5,304,304,313,7,9,2,0
Process-617,2,1726,1726,1933,5,207,202,0
Process-618,5,4821,4821,4823,1,2,1,0
Process-619,4,1381,1381,1398,2,17,15,0
Process-620,5,4403,4403,4409,3,6,3,0
Process-621,5,1459,1459,1467,5,8,3,0
Process-622,2,2532,2532,2553,4,21,17,0
Process-623,5,33,33,41,7,8,1,0
Process-624,3,4037,4037,4045,4,8,4,0
Process-625,5,78,78,89,3,11,8,0
Process-626,5,5471,5471,5477,3,6,3,0
Process-627,5,4274,4274,4292,9,18,9,0
Process-628,4,4853,4853,4860,2,7,5,0
Process-629,1,137,137,380,5,243,238,0
Process-630,4,5137,5137,5149,6,12,6,0
Process-631,5,883,883,894,2,11,9,0
Process-632,4,4741,4741,4753,6,12,6,0
Process-633,1,3982,3982,4047,1,65,64,0
Process-634,3,5302,5302,5328,6,26,20,0
Process-635,2,988,988,1081,7,93,86,0
Process-636,3,3717,3717,3722,5,5,0,0
Process-637,4,2337,2337,2343,4,6,2,0
Process-638,1,270,270,474,7,204,197,0
Process-639,4,947,947,963,10,16,6,0
Process-640,5,1504,1504,1513,5,9,4,0
Process-641,2,2631,2631,2668,8,37,29,0
Process-642,3,2398,2398,2404,4,6,2,0
Process-643,5,3050,3050,3064,7,14,7,0
Process-644,5,1191,1191,1206,7,15,8,0
Process-645,5,3155,3155,3161,6,6,0,0
Process-646,1,783,783,856,9,73,64,0
Process-647,4,4304,4304,4309,2,5,3,0
Process-648,4,741,741,759,3,18,15,0
Process-649,2,1255,1255,1351,7,96,89,0
Process-650,2,3459,3459,3566,4,107,103,0
Process-651,5,3486,3486,3499,5,13,8,0
Process-652,4,2715,2715,2716,1,1,0,0
Process-653,1,5129,5129,5388,9,259,250,0
Process-654,1,5170,5170,5400,7,230,223,0
Process-655,5,3184,3184,3191,1,7,6,0
Process-656,4,3413,3413,3430,9,17,8,0
Process-657,1,4499,4499,4830,5,331,326,0
Process-658,1,4665,4665,4986,4,321,317,0
Process-659,5,4415,4415,4427,9,12,3,0
Process-660,2,2084,2084,2111,3,27,24,0
Process-661,4,3043,3043,3049,5,6,1,0
Process-662,3,4161,4161,4172,4,11,7,0
Process-663,4,1684,1684,1698,8,14,6,0
Process-664,3,8,8,9,1,1,0,0
Process-665,3,102,102,119,4,17,13,0
Process-666,2,2906,2906,2911,5,5,0,0
Process-667,3,1713,1713,1783,1,70,69,0
Process-668,4,4340,4340,4372,9,32,23,0
Process-669,5,1706,1706,1720,10,14,4,0
Process-670,5,1917,1917,1922,4,5,1,0
Process-671,3,312,312,323,10,11,1,0
Process-672,2,4163,4163,4189,8,26,18,0
Process-673,5,2044,2044,2060,4,16,12,0
Process-674,5,4899,4899,4909,6,10,4,0
Process-675,5,1504,1504,1508,2,4,2,0
Process-676,2,4195,4195,4203,5,8,3,0
Process-677,3,3117,3117,3136,4,19,15,0
Process-678,3,4344,4344,4433,5,89,84,0
Process-679,3,4718,4718,4731,9,13,4,0
Process-680,3,2389,2389,2397,2,8,6,0
Process-681,4,1764,1764,1782,8,18,10,0
Process-682,1,1485,1485,1641,5,156,151,0
Process-683,2,2131,2131,2144,9,13,4,0
Process-684,1,733,733,831,10,98,88,0
Process-685,3,5194,5194,5203,2,9,7,0
Process-686,4,4340,4340,4363,9,23,14,0
Process-687,2,3219,3219,3246,2,27,25,0
Process-688,2,4263,4263,4319,9,56,47,0
Process-689,4,4152,4152,4159,4,7,3,0
Process-690,5,1681,1681,1690,8,9,1,0
Process-691,1,283,283,496,1,213,212,0
Process-692,5,3179,3179,3181,1,2,1,0
Process-693,3,5234,5234,5242,6,8,2,0
Process-694,2,5006,5006,5052,1,46,45,0
Process-695,2,2973,2973,3004,4,31,27,0
Process-696,1,2494,2494,2554,1,60,59,0
Process-697,3,4511,4511,4545,3,34,31,0
Process-698,2,4369,4369,4452,7,83,76,0
Process-699,1,4300,4300,4585,3,285,282,0
Process-700,1,45,45,46,1,1,0,0
Process-701,3,339,339,347,8,8,0,0
Process-702,5,3281,3281,3294,9,13,4,0
Process-703,1,3932,3932,3937,5,5,0,0
Process-704,1,4702,4702,5106,6,404,398,0
Process-705,1,3933,3933,4041,5,108,103,0
Process-706,3,4224,4224,4234,6,10,4,0
Process-707,1,4305,4305,4589,4,284,280,0
Process-708,4,3442,3442,3450,2,8,6,0
Process-709,1,4083,4083,4119,10,36,26,0
Process-710,4,5232,5232,5236,4,4,0,0
Process-711,4,2288,2288,2300,8,12,4,0
Process-712,2,3839,3839,3858,1,19,18,0
Process-713,2,3030,3030,3103,4,73,69,0
Process-714,2,5481,5481,5519,3,38,35,0
Process-715,3,4279,4279,4310,1,31,30,0
Process-716,4,4686,4686,4702,7,16,9,0
Process-717,4,677,677,691,5,14,9,0
Process-718,2,763,763,814,3,51,48,0
Process-719,2,75,75,141,9,66,57,0
Process-720,4,1555,1555,1557,1,2,1,0
Process-721,5,4268,4268,4281,3,13,10,0
Process-722,3,3418,3418,3504,2,86,84,0
Process-723,3,4783,4783,4801,4,18,14,0
Process-724,4,4506,4506,4520,6,14,8,0
Process-725,4,1062,1062,1065,1,3,2,0
Process-726,5,4876,4876,4881,1,5,4,0
Process-727,5,929,929,940,3,11,8,0
Process-728,1,530,530,678,7,148,141,0
Process-729,5,3110,3110,3117,4,7,3,0
Process-730,5,4260,4260,4272,10,12,2,0
Process-731,5,4371,4371,4383,2,12,10,0
Process-732,3,207,207,214,1,7,6,0
Process-733,2,202,202,252,8,50,42,0
Process-734,1,3714,3714,3716,2,2,0,0
Process-735,3,488,488,494,6,6,0,0
Process-736,5,775,775,794,8,19,11,0
Process-737,2,872,872,882,1,10,9,0
Process-738,1,1515,1515,1645,2,130,128,0
Process-739,4,4942,4942,4955,7,13,6,0
Process-740,4,3078,3078,3087,6,9,3,0
Process-741,4,2487,2487,2492,4,5,1,0
Process-742,3,1383,1383,1402,4,19,15,0
Process-743,1,1457,1457,1636,1,179,178,0
Process-744,3,1421,1421,1429,2,8,6,0
Process-745,4,537,537,552,9,15,6,0
Process-746,5,657,657,665,1,8,7,0
Process-747,3,4234,4234,4237,3,3,0,0
Process-748,5,4,4,7,1,3,2,0
Process-749,1,4009,4009,4060,8,51,43,0
Process-750,1,4727,4727,5121,5,394,389,0
Process-751,2,1180,1180,1334,1,154,153,0
Process-752,1,712,712,740,10,28,18,0
Process-753,5,4269,4269,4283,2,14,12,0
Process-754,1,4451,4451,4747,10,296,286,0
Process-755,2,1572,1572,1584,3,12,9,0
Process-756,2,2690,2690,2754,5,64,59,0
Process-757,2,755,755,768,9,13,4,0
Process-758,1,3046,3046,3269,6,223,217,0
Process-759,4,2794,2794,2809,9,15,6,0
Process-760,1,3212,3212,3591,9,379,370,0
Process-761,2,1267,1267,1360,6,93,87,0
Process-762,2,2407,2407,2427,4,20,16,0
Process-763,4,2417,2417,2423,1,6,5,0
Process-764,5,767,767,777,9,10,1,0
Process-765,2,2734,2734,2815,6,81,75,0
Process-766,2,424,424,429,3,5,2,0
Process-767,2,4858,4858,4928,9,70,61,0
Process-768,5,4111,4111,4126,7,15,8,0
Process-769,4,5370,5370,5378,2,8,6,0
Process-770,4,2103,2103,2108,1,5,4,0
Process-771,2,3690,3690,3694,4,4,0,0
Process-772,3,5160,5160,5192,2,32,30,0
Process-773,5,3070,3070,3073,3,3,0,0
Process-774,3,1824,1824,1899,9,75,66,0
Process-775,1,2059,2059,2215,4,156,152,0
Process-776,2,4213,4213,4222,7,9,2,0
Process-777,1,1203,1203,1480,8,277,269,0
Process-778,3,1542,1542,1574,4,32,28,0
Process-779,2,4004,4004,4020,3,16,13,0
Process-780,5,5155,5155,5169,10,14,4,0
Process-781,3,3395,3395,3471,4,76,72,0
Process-782,4,3626,3626,3629,3,3,0,0
Process-783,1,1076,1076,1427,8,351,343,0
Process-784,3,5427,5427,5442,9,15,6,0
Process-785,4,4688,4688,4710,8,22,14,0
Process-786,4,1556,1556,1565,3,9,6,0
Process-787,5,1382,1382,1393,3,11,8,0
Process-788,2,5137,5137,5201,8,64,56,0
Process-789,5,4755,4755,4764,9,9,0,0
Process-790,4,873,873,881,1,8,7,0
Process-791,5,4464,4464,4472,4,8,4,0
Process-792,2,3934,3934,4009,4,75,71,0
Process-793,5,1918,1918,1928,6,10,4,0
Process-794,3,3490,3490,3542,8,52,44,0
Process-795,4,2087,2087,2107,7,20,13,0
Process-796,4,833,833,843,7,10,3,0
Process-797,5,524,524,532,5,8,3,0
Process-798,4,1754,1754,1774,2,20,18,0
Process-799,1,3033,3033,3263,3,230,227,0
Process-800,2,2377,2377,2386,1,9,8,0
Process-801,5,992,992,995,2,3,1,0
Process-802,5,2044,2044,2056,10,12,2,0
Process-803,2,2010,2010,2020,3,10,7,0
Process-804,1,1059,1059,1417,8,358,350,0
Process-805,2,1620,1620,1626,2,6,4,0
Process-806,1,106,106,373,5,267,262,0
Process-807,1,3987,3987,4052,5,65,60,0
Process-808,5,3021,3021,3032,6,11,5,0
Process-809,5,2485,2485,2488,3,3,0,0
Process-810,4,1749,1749,1763,10,14,4,0
Process-811,1,928,928,937,9,9,0,0
Process-812,3,313,313,326,3,13,10,0
Process-813,1,721,721,821,5,100,95,0
Process-814,3,277,277,286,7,9,2,0
Process-815,5,513,513,523,5,10,5,0
Process-816,2,3793,3793,3796,3,3,0,0
Process-817,5,2636,2636,2640,4,4,0,0
Process-818,1,527,527,642,3,115,112,0
Process-819,4,4519,4519,4530,10,11,1,0
Process-820,3,1213,1213,1248,10,35,25,0
Process-821,5,2401,2401,2410,6,9,3,0
Process-822,1,1745,1745,2017,9,272,263,0
Process-823,2,1623,1623,1627,1,4,3,0
Process-824,2,500,500,509,4,9,5,0
Process-825,3,3054,3054,3090,3,36,33,0
Process-826,5,1839,1839,1860,3,21,18,0
Process-827,4,214,214,222,3,8,5,0
Process-828,3,4614,4614,4627,10,13,3,0
Process-829,5,439,439,456,4,17,13,0
Process-830,3,1305,1305,1321,8,16,8,0
Process-831,4,474,474,483,9,9,0,0
Process-832,4,4506,4506,4514,4,8,4,0
Process-833,4,1240,1240,1260,10,20,10,0
Process-834,4,5101,5101,5116,10,15,5,0
Process-835,4,3631,3631,3642,9,11,2,0
Process-836,5,4265,4265,4278,6,13,7,0
Process-837,4,1178,1178,1185,7,7,0,0
Process-838,4,1415,1415,1419,2,4,2,0
Process-839,2,5266,5266,5274,4,8,4,0
Process-840,2,3604,3604,3633,4,29,25,0
Process-841,5,1868,1868,1877,5,9,4,0
Process-842,4,4855,4855,4868,8,13,5,0
Process-843,5,1239,1239,1250,2,11,9,0
Process-844,1,1007,1007,1377,8,370,362,0
Process-845,1,2962,2962,2977,9,15,6,0
Process-846,5,3771,3771,3772,1,1,0,0
Process-847,3,4388,4388,4436,3,48,45,0
Process-848,3,3164,3164,3171,3,7,4,0
Process-849,4,4866,4866,4875,7,9,2,0
Process-850,3,2835,2835,2844,3,9,6,0
Process-851,2,4025,4025,4036,8,11,3,0
Process-852,1,1410,1410,1635,8,225,217,0
Process-853,3,2869,2869,2881,5,12,7,0
Process-854,2,5234,5234,5255,7,21,14,0
Process-855,4,5465,5465,5474,8,9,1,0
Process-856,4,3460,3460,3467,1,7,6,0
Process-857,5,4078,4078,4083,4,5,1,0
Process-858,4,280,280,291,5,11,6,0
Process-859,4,13,13,22,4,9,5,0
Process-860,3,4149,4149,4155,6,6,0,0
Process-861,3,4205,4205,4215,4,10,6,0
Process-862,4,3030,3030,3044,5,14,9,0
Process-863,2,1491,1491,1499,3,8,5,0
Process-864,4,628,628,636,8,8,0,0
Process-865,4,2704,2704,2712,7,8,1,0
Process-866,2,2426,2426,2436,9,10,1,0
Process-867,3,4509,4509,4537,7,28,21,0
Process-868,4,2558,2558,2569,9,11,2,0
Process-869,5,1975,1975,1979,3,4,1,0
Process-870,2,3126,3126,3180,7,54,47,0
Process-871,5,1005,1005,1011,6,6,0,0
Process-872,5,1036,1036,1042,5,6,1,0
Process-873,5,1650,1650,1655,4,5,1,0
Process-874,3,3413,3413,3494,9,81,72,0
Process-875,3,2255,2255,2265,2,10,8,0
Process-876,1,4587,4587,4858,9,271,262,0
Process-877,1,5298,5298,5407,1,109,108,0
Process-878,1,1641,1641,1984,3,343,340,0
Process-879,2,1067,1067,1156,8,89,81,0
Process-880,3,3837,3837,3840,3,3,0,0
Process-881,1,1319,1319,1624,6,305,299,0
Process-882,2,2259,2259,2271,6,12,6,0
Process-883,4,1899,1899,1903,4,4,0,0
Process-884,5,214,214,219,5,5,0,0
Process-885,1,3407,3407,3652,6,245,239,0
Process-886,5,1253,1253,1268,8,15,7,0
Process-887,3,1958,1958,1967,6,9,3,0
Process-888,4,979,979,1005,8,26,18,0
Process-889,3,1238,1238,1287,5,49,44,0
Process-890,2,4424,4424,4560,8,136,128,0
Process-891,3,1786,1786,1809,8,23,15,0
Process-892,5,2683,2683,2695,8,12,4,0
Process-893,5,1761,1761,1772,3,11,8,0
Process-894,2,3385,3385,3551,5,166,161,0
Process-895,3,1504,1504,1552,7,48,41,0
Process-896,4,4944,4944,4960,2,16,14,0
Process-897,4,2182,2182,2187,1,5,4,0
Process-898,5,5033,5033,5050,10,17,7,0
Process-899,5,170,170,180,7,10,3,0
Process-900,2,1832,1832,1953,5,121,116,0
Process-901,5,1011,1011,1017,6,6,0,0
Process-902,2,1592,1592,1604,8,12,4,0
Process-903,1,5089,5089,5287,5,198,193,0
Process-904,5,5413,5413,5426,10,13,3,0
Process-905,1,1811,1811,2154,10,343,333,0
Process-906,4,1879,1879,1890,4,11,7,0
Process-907,3,1905,1905,1918,5,13,8,0
Process-908,3,3126,3126,3138,2,12,10,0
Process-909,5,1021,1021,1030,4,9,5,0
Process-910,4,5141,5141,5159,10,18,8,0
Process-911,5,1169,1169,1171,2,2,0,0
Process-912,5,4733,4733,4737,4,4,0,0
Process-913,5,4327,4327,4341,9,14,5,0
Process-914,4,4880,4880,4892,3,12,9,0
Process-915,3,3884,3884,3894,4,10,6,0
Process-916,1,480,480,613,7,133,126,0
Process-917,5,3161,3161,3168,7,7,0,0
Process-918,2,4018,4018,4023,1,5,4,0
Process-919,5,2900,2900,2902,2,2,0,0
Process-920,3,2512,2512,2533,8,21,13,0
Process-921,5,3959,3959,3972,5,13,8,0
Process-922,4,1097,1097,1098,1,1,0,0
Process-923,2,2704,2704,2764,10,60,50,0
Process-924,4,3825,3825,3837,10,12,2,0
Process-925,1,2991,2991,3190,9,199,190,0
Process-926,4,4992,4992,5006,3,14,11,0
Process-927,4,2453,2453,2458,2,5,3,0
Process-928,5,573,573,586,8,13,5,0
Process-929,4,1830,1830,1866,2,36,34,0
Process-930,5,5339,5339,5344,5,5,0,0
Process-931,3,5485,5485,5488,2,3,1,0
Process-932,1,4831,4831,5214,9,383,374,0
Process-933,5,1758,1758,1769,6,11,5,0
Process-934,1,151,151,390,8,239,231,0
Process-935,1,108,108,375,2,267,265,0
Process-936,4,868,868,880,5,12,7,0
Process-937,1,2870,2870,2896,2,26,24,0
Process-938,1,2460,2460,2472,3,12,9,0
Process-939,1,1715,1715,2008,2,293,291,0
Process-940,1,1970,1970,2211,7,241,234,0
Process-941,4,4406,4406,4418,9,12,3,0
Process-942,5,1834,1834,1848,7,14,7,0
Process-943,4,4361,4361,4392,2,31,29,0
Process-944,2,2752,2752,2821,6,69,63,0
Process-945,4,387,387,400,5,13,8,0
Process-946,5,3954,3954,3967,6,13,7,0
Process-947,3,48,48,54,6,6,0,0
Process-948,5,1021,1021,1026,1,5,4,0
Process-949,1,4239,4239,4262,3,23,20,0
Process-950,3,1498,1498,1534,6,36,30,0
Process-951,3,5027,5027,5051,1,24,23,0
Process-952,4,3955,3955,3978,6,23,17,0
Process-953,5,3363,3363,3367,3,4,1,0
Process-954,5,3241,3241,3244,3,3,0,0
Process-955,1,933,933,966,3,33,30,0
Process-956,1,1315,1315,1596,8,281,273,0
Process-957,2,3718,3718,3725,3,7,4,0
Process-958,3,1137,1137,1148,1,11,10,0
Process-959,2,4456,4456,4570,10,114,104,0
Process-960,4,2969,2969,2979,2,10,8,0
Process-961,3,4870,4870,4880,5,10,5,0
Process-962,3,2328,2328,2346,3,18,15,0
Process-963,2,2711,2711,2771,7,60,53,0
Process-964,2,1052,1052,1139,8,87,79,0
Process-965,1,3805,3805,3807,2,2,0,0
Process-966,5,2956,2956,2968,9,12,3,0
Process-967,2,5164,5164,5205,2,41,39,0
Process-968,4,2642,2642,2654,9,12,3,0
Process-969,1,2831,2831,2852,5,21,16,0
Process-970,2,3698,3698,3708,3,10,7,0
Process-971,2,3016,3016,3099,9,83,74,0
Process-972,1,1077,1077,1439,9,362,353,0
Process-973,1,436,436,536,1,100,99,0
Process-974,4,4464,4464,4477,5,13,8,0
Process-975,4,5271,5271,5281,7,10,3,0
Process-976,5,2864,2864,2876,7,12,5,0
Process-977,2,3984,3984,4017,5,33,28,0
Process-978,3,5354,5354,5357,3,3,0,0
Process-979,2,2640,2640,2681,4,41,37,0
Process-980,1,4248,4248,4571,1,323,322,0
Process-981,3,1503,1503,1540,6,37,31,0
Process-982,1,441,441,543,7,102,95,0
Process-983,2,4018,4018,4022,2,4,2,0
Process-984,3,4660,4660,4666,3,6,3,0
Process-985,3,221,221,234,6,13,7,0
Process-986,2,4131,4131,4140,9,9,0,0
Process-987,3,2717,2717,2731,10,14,4,0
Process-988,3,2533,2533,2544,3,11,8,0
Process-989,1,5358,5358,5410,3,52,49,0
Process-990,4,3510,3510,3519,8,9,1,0
Process-991,5,3891,3891,3904,10,13,3,0
Process-992,1,3697,3697,3709,1,12,11,0
Process-993,4,2699,2699,2705,6,6,0,0
Process-994,5,202,202,213,9,11,2,0
Process-995,2,1006,1006,1123,5,117,112,0
Process-996,3,935,935,953,9,18,9,0
Process-997,2,2253,2253,2263,10,10,0,0
Process-998,1,1595,1595,1961,5,366,361,0
Process-999,2,1093,1093,1175,4,82,78,0
Process-1000,3,5236,5236,5248,6,12,6,0
