Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-592,4,5070,5070,5079,9,9,0,8
Process-593,5,1079,1079,1080,1,1,0,0
Process-594,1,5165,5165,5393,5,228,223,4
Process-595,3,3737,3737,3743,6,6,0,5
Process-596,5,2514,2514,2517,2,3,1,1
Process-597,3,2287,2287,2288,1,1,0,0
Process-598,3,3330,3330,3333,3,3,0,2
Process-599,2,4861,4861,4932,9,71,62,8
Process-600,2,5220,5220,5230,10,10,0,9
Process-601,2,1457,1457,1458,1,1,0,0
Process-602,4,54,54,56,2,2,0,1
Process-603,5,5489,5489,5496,7,7,0,6
Process-604,5,436,436,444,8,8,0,7
Process-605,5,2458,2458,2461,3,3,0,2
Process-606,5,4538,4538,4541,2,3,1,1
Process-607,4,661,661,667,6,6,0,5
Process-608,4,167,167,187,4,20,16,3
Process-609,4,2161,2161,2163,2,2,0,1
Process-610,3,3221,3221,3230,7,9,2,6
Process-611,2,4941,4941,4966,9,25,16,8
Process-612,5,4591,4591,4597,6,6,0,5
Process-613,3,154,154,163,7,9,2,6
Process-614,2,1240,1240,1341,4,101,97,3
Process-615,1,4505,4505,4837,3,332,329,2
Process-616,5,304,304,311,7,7,0,6
Process-617,2,1726,1726,1935,5,209,204,4
Process-618,5,4821,4821,4822,1,1,0,0
Process-619,4,1381,1381,1394,2,13,11,1
Process-620,5,4403,4403,4406,3,3,0,2
Process-621,5,1459,1459,1464,5,5,0,4
Process-622,2,2532,2532,2553,4,21,17,3
Process-623,5,33,33,40,7,7,0,6
Process-624,3,4037,4037,4041,4,4,0,3
Process-625,5,78,78,87,3,9,6,2
Process-626,5,5471,5471,5474,3,3,0,2
Process-627,5,4274,4274,4290,9,16,7,8
Process-628,4,4853,4853,4855,2,2,0,1
Process-629,1,137,137,382,5,245,240,4
Process-630,4,5137,5137,5147,6,10,4,5
Process-631,5,883,883,885,2,2,0,1
Process-632,4,4741,4741,4747,6,6,0,5
Process-633,1,3982,3982,4047,1,65,64,0
Process-634,3,5302,5302,5324,6,22,16,5
Process-635,2,988,988,1078,7,90,83,6
Process-636,3,3717,3717,3722,5,5,0,4
Process-637,4,2337,2337,2341,4,4,0,3
Process-638,1,270,270,488,7,218,211,6
Process-639,4,947,947,957,10,10,0,9
Process-640,5,1504,1504,1511,5,7,2,4
Process-641,2,2631,2631,2663,8,32,24,7
Process-642,3,2398,2398,2408,4,10,6,3
Process-643,5,3050,3050,3057,7,7,0,6
Process-644,5,1191,1191,1198,7,7,0,6
Process-645,5,3155,3155,3161,6,6,0,5
Process-646,1,783,783,856,9,73,64,8
Process-647,4,4304,4304,4306,2,2,0,1
Process-648,4,741,741,753,3,12,9,2
Process-649,2,1255,1255,1348,7,93,86,6
Process-650,2,3459,3459,3549,4,90,86,3
Process-651,5,3486,3486,3491,5,5,0,4
Process-652,4,2715,2715,2716,1,1,0,0
Process-653,1,5129,5129,5388,9,259,250,8
Process-654,1,5170,5170,5400,7,230,223,6
Process-655,5,3184,3184,3185,1,1,0,0
Process-656,4,3413,3413,3423,9,10,1,8
Process-657,1,4499,4499,4830,5,331,326,4
Process-658,1,4665,4665,4986,4,321,317,3
Process-659,5,4415,4415,4424,9,9,0,8
Process-660,2,2084,2084,2109,3,25,22,2
Process-661,4,3043,3043,3048,5,5,0,4
Process-662,3,4161,4161,4172,4,11,7,3
Process-663,4,1684,1684,1697,8,13,5,7
Process-664,3,8,8,9,1,1,0,0
Process-665,3,102,102,116,4,14,10,3
Process-666,2,2906,2906,2911,5,5,0,4
Process-667,3,1713,1713,1747,1,34,33,0
Process-668,4,4340,4340,4369,9,29,20,8
Process-669,5,1706,1706,1716,10,10,0,9
Process-670,5,1917,1917,1921,4,4,0,3
Process-671,3,312,312,322,10,10,0,9
Process-672,2,4163,4163,4195,8,32,24,7
Process-673,5,2044,2044,2058,4,14,10,3
Process-674,5,4899,4899,4905,6,6,0,5
Process-675,5,1504,1504,1506,2,2,0,1
Process-676,2,4195,4195,4203,5,8,3,4
Process-677,3,3117,3117,3133,4,16,12,3
Process-678,3,4344,4344,4428,5,84,79,4
Process-679,3,4718,4718,4727,9,9,0,8
Process-680,3,2389,2389,2391,2,2,0,1
Process-681,4,1764,1764,1778,8,14,6,7
Process-682,1,1485,1485,1643,5,158,153,4
Process-683,2,2131,2131,2140,9,9,0,8
Process-684,1,733,733,843,10,110,100,9
Process-685,3,5194,5194,5196,2,2,0,1
Process-686,4,4340,4340,4360,9,20,11,8
Process-687,2,3219,3219,3246,2,27,25,1
Process-688,2,4263,4263,4317,9,54,45,8
Process-689,4,4152,4152,4156,4,4,0,3
Process-690,5,1681,1681,1689,8,8,0,7
Process-691,1,283,283,496,1,213,212,0
Process-692,5,3179,3179,3180,1,1,0,0
Process-693,3,5234,5234,5242,6,8,2,5
Process-694,2,5006,5006,5016,1,10,9,0
Process-695,2,2973,2973,2977,4,4,0,3
Process-696,1,2494,2494,2554,1,60,59,0
Process-697,3,4511,4511,4536,3,25,22,2
Process-698,2,4369,4369,4450,7,81,74,6
Process-699,1,4300,4300,4585,3,285,282,2
Process-700,1,45,45,46,1,1,0,0
Process-701,3,339,339,347,8,8,0,7
Process-702,5,3281,3281,3293,9,12,3,8
Process-703,1,3932,3932,4036,5,104,99,4
Process-704,1,4702,4702,5116,6,414,408,5
Process-705,1,3933,3933,4046,5,113,108,4
Process-706,3,4224,4224,4230,6,6,0,5
Process-707,1,4305,4305,4589,4,284,280,3
Process-708,4,3442,3442,3444,2,2,0,1
Process-709,1,4083,4083,4131,10,48,38,9
Process-710,4,5232,5232,5236,4,4,0,3
Process-711,4,2288,2288,2306,8,18,10,7
Process-712,2,3839,3839,3858,1,19,18,0
Process-713,2,3030,3030,3097,4,67,63,3
Process-714,2,5481,5481,5519,3,38,35,2
Process-715,3,4279,4279,4308,1,29,28,0
Process-716,4,4686,4686,4693,7,7,0,6
Process-717,4,677,677,686,5,9,4,4
Process-718,2,763,763,767,3,4,1,2
Process-719,2,75,75,141,9,66,57,8
Process-720,4,1555,1555,1556,1,1,0,0
Process-721,5,4268,4268,4279,3,11,8,2
Process-722,3,3418,3418,3497,2,79,77,1
Process-723,3,4783,4783,4795,4,12,8,3
Process-724,4,4506,4506,4516,6,10,4,5
Process-725,4,1062,1062,1063,1,1,0,0
Process-726,5,4876,4876,4877,1,1,0,0
Process-727,5,929,929,932,3,3,0,2
Process-728,1,530,530,721,7,191,184,6
Process-729,5,3110,3110,3114,4,4,0,3
Process-730,5,4260,4260,4270,10,10,0,9
Process-731,5,4371,4371,4380,2,9,7,1
Process-732,3,207,207,212,1,5,4,0
Process-733,2,202,202,249,8,47,39,7
Process-734,1,3714,3714,3716,2,2,0,1
Process-735,3,488,488,494,6,6,0,5
Process-736,5,775,775,793,8,18,10,7
Process-737,2,872,872,882,1,10,9,0
Process-738,1,1515,1515,1645,2,130,128,1
Process-739,4,4942,4942,4955,7,13,6,6
Process-740,4,3078,3078,3087,6,9,3,5
Process-741,4,2487,2487,2492,4,5,1,3
Process-742,3,1383,1383,1398,4,15,11,3
Process-743,1,1457,1457,1636,1,179,178,0
Process-744,3,1421,1421,1423,2,2,0,1
Process-745,4,537,537,546,9,9,0,8
Process-746,5,657,657,658,1,1,0,0
Process-747,3,4234,4234,4237,3,3,0,2
Process-748,5,4,4,5,1,1,0,0
Process-749,1,4009,4009,4088,8,79,71,7
Process-750,1,4727,4727,5121,5,394,389,4
Process-751,2,1180,1180,1331,1,151,150,0
Process-752,1,712,712,816,10,104,94,9
Process-753,5,4269,4269,4281,2,12,10,1
Process-754,1,4451,4451,4804,10,353,343,9
Process-755,2,1572,1572,1583,3,11,8,2
Process-756,2,2690,2690,2749,5,59,54,4
Process-757,2,755,755,764,9,9,0,8
Process-758,1,3046,3046,3273,6,227,221,5
Process-759,4,2794,2794,2803,9,9,0,8
Process-760,1,3212,3212,3591,9,379,370,8
Process-761,2,1267,1267,1362,6,95,89,5
Process-762,2,2407,2407,2427,4,20,16,3
Process-763,4,2417,2417,2422,1,5,4,0
Process-764,5,767,767,776,9,9,0,8
Process-765,2,2734,2734,2810,6,76,70,5
Process-766,2,424,424,427,3,3,0,2
Process-767,2,4858,4858,4923,9,65,56,8
Process-768,5,4111,4111,4118,7,7,0,6
Process-769,4,5370,5370,5372,2,2,0,1
Process-770,4,2103,2103,2106,1,3,2,0
Process-771,2,3690,3690,3705,4,15,11,3
Process-772,3,5160,5160,5190,2,30,28,1
Process-773,5,3070,3070,3073,3,3,0,2
Process-774,3,1824,1824,1892,9,68,59,8
Process-775,1,2059,2059,2224,4,165,161,3
Process-776,2,4213,4213,4220,7,7,0,6
Process-777,1,1203,1203,1480,8,277,269,7
Process-778,3,1542,1542,1573,4,31,27,3
Process-779,2,4004,4004,4016,3,12,9,2
Process-780,5,5155,5155,5165,10,10,0,9
Process-781,3,3395,3395,3464,4,69,65,3
Process-782,4,3626,3626,3629,3,3,0,2
Process-783,1,1076,1076,1430,8,354,346,7
Process-784,3,5427,5427,5439,9,12,3,8
Process-785,4,4688,4688,4701,8,13,5,7
Process-786,4,1556,1556,1564,3,8,5,2
Process-787,5,1382,1382,1389,3,7,4,2
Process-788,2,5137,5137,5201,8,64,56,7
Process-789,5,4755,4755,4764,9,9,0,8
Process-790,4,873,873,874,1,1,0,0
Process-791,5,4464,4464,4468,4,4,0,3
Process-792,2,3934,3934,4005,4,71,67,3
Process-793,5,1918,1918,1927,6,9,3,5
Process-794,3,3490,3490,3535,8,45,37,7
Process-795,4,2087,2087,2105,7,18,11,6
Process-796,4,833,833,840,7,7,0,6
Process-797,5,524,524,529,5,5,0,4
Process-798,4,1754,1754,1770,2,16,14,1
Process-799,1,3033,3033,3263,3,230,227,2
Process-800,2,2377,2377,2378,1,1,0,0
Process-801,5,992,992,994,2,2,0,1
Process-802,5,2044,2044,2054,10,10,0,9
Process-803,2,2010,2010,2013,3,3,0,2
Process-804,1,1059,1059,1419,8,360,352,7
Process-805,2,1620,1620,1622,2,2,0,1
Process-806,1,106,106,373,5,267,262,4
Process-807,1,3987,3987,4052,5,65,60,4
Process-808,5,3021,3021,3027,6,6,0,5
Process-809,5,2485,2485,2488,3,3,0,2
Process-810,4,1749,1749,1768,10,19,9,9
Process-811,1,928,928,963,9,35,26,8
Process-812,3,313,313,325,3,12,9,2
Process-813,1,721,721,821,5,100,95,4
Process-814,3,277,277,291,7,14,7,6
Process-815,5,513,513,518,5,5,0,4
Process-816,2,3793,3793,3796,3,3,0,2
Process-817,5,2636,2636,2640,4,4,0,3
Process-818,1,527,527,642,3,115,112,2
Process-819,4,4519,4519,4529,10,10,0,9
Process-820,3,1213,1213,1276,10,63,53,9
Process-821,5,2401,2401,2407,6,6,0,5
Process-822,1,1745,1745,2042,9,297,288,8
Process-823,2,1623,1623,1624,1,1,0,0
Process-824,2,500,500,504,4,4,0,3
Process-825,3,3054,3054,3060,3,6,3,2
Process-826,5,1839,1839,1857,3,18,15,2
Process-827,4,214,214,222,3,8,5,2
Process-828,3,4614,4614,4624,10,10,0,9
Process-829,5,439,439,455,4,16,12,3
Process-830,3,1305,1305,1321,8,16,8,7
Process-831,4,474,474,483,9,9,0,8
Process-832,4,4506,4506,4510,4,4,0,3
Process-833,4,1240,1240,1251,10,11,1,9
Process-834,4,5101,5101,5111,10,10,0,9
Process-835,4,3631,3631,3640,9,9,0,8
Process-836,5,4265,4265,4276,6,11,5,5
Process-837,4,1178,1178,1189,7,11,4,6
Process-838,4,1415,1415,1417,2,2,0,1
Process-839,2,5266,5266,5270,4,4,0,3
Process-840,2,3604,3604,3625,4,21,17,3
Process-841,5,1868,1868,1873,5,5,0,4
Process-842,4,4855,4855,4863,8,8,0,7
Process-843,5,1239,1239,1241,2,2,0,1
Process-844,1,1007,1007,1409,8,402,394,7
Process-845,1,2962,2962,3181,9,219,210,8
Process-846,5,3771,3771,3772,1,1,0,0
Process-847,3,4388,4388,4431,3,43,40,2
Process-848,3,3164,3164,3171,3,7,4,2
Process-849,4,4866,4866,4873,7,7,0,6
Process-850,3,2835,2835,2838,3,3,0,2
Process-851,2,4025,4025,4034,8,9,1,7
Process-852,1,1410,1410,1635,8,225,217,7
Process-853,3,2869,2869,2877,5,8,3,4
Process-854,2,5234,5234,5255,7,21,14,6
Process-855,4,5465,5465,5476,8,11,3,7
Process-856,4,3460,3460,3461,1,1,0,0
Process-857,5,4078,4078,4082,4,4,0,3
Process-858,4,280,280,285,5,5,0,4
Process-859,4,13,13,22,4,9,5,3
Process-860,3,4149,4149,4168,6,19,13,5
Process-861,3,4205,4205,4209,4,4,0,3
Process-862,4,3030,3030,3042,5,12,7,4
Process-863,2,1491,1491,1494,3,3,0,2
Process-864,4,628,628,636,8,8,0,7
Process-865,4,2704,2704,2712,7,8,1,6
Process-866,2,2426,2426,2436,9,10,1,8
Process-867,3,4509,4509,4533,7,24,17,6
Process-868,4,2558,2558,2567,9,9,0,8
Process-869,5,1975,1975,1978,3,3,0,2
Process-870,2,3126,3126,3174,7,48,41,6
Process-871,5,1005,1005,1011,6,6,0,5
Process-872,5,1036,1036,1041,5,5,0,4
Process-873,5,1650,1650,1654,4,4,0,3
Process-874,3,3413,3413,3492,9,79,70,8
Process-875,3,2255,2255,2257,2,2,0,1
Process-876,1,4587,4587,4937,9,350,341,8
Process-877,1,5298,5298,5407,1,109,108,0
Process-878,1,1641,1641,1987,3,346,343,2
Process-879,2,1067,1067,1166,8,99,91,7
Process-880,3,3837,3837,3840,3,3,0,2
Process-881,1,1319,1319,1627,6,308,302,5
Process-882,2,2259,2259,2271,6,12,6,5
Process-883,4,1899,1899,1903,4,4,0,3
Process-884,5,214,214,219,5,5,0,4
Process-885,1,3407,3407,3652,6,245,239,5
Process-886,5,1253,1253,1261,8,8,0,7
Process-887,3,1958,1958,1964,6,6,0,5
Process-888,4,979,979,1002,8,23,15,7
Process-889,3,1238,1238,1301,5,63,58,4
Process-890,2,4424,4424,4558,8,134,126,7
Process-891,3,1786,1786,1804,8,18,10,7
Process-892,5,2683,2683,2691,8,8,0,7
Process-893,5,1761,1761,1767,3,6,3,2
Process-894,2,3385,3385,3544,5,159,154,4
Process-895,3,1504,1504,1551,7,47,40,6
Process-896,4,4944,4944,4957,2,13,11,1
Process-897,4,2182,2182,2183,1,1,0,0
Process-898,5,5033,5033,5043,10,10,0,9
Process-899,5,170,170,178,7,8,1,6
Process-900,2,1832,1832,1952,5,120,115,4
Process-901,5,1011,1011,1017,6,6,0,5
Process-902,2,1592,1592,1614,8,22,14,7
Process-903,1,5089,5089,5379,5,290,285,4
Process-904,5,5413,5413,5423,10,10,0,9
Process-905,1,1811,1811,2167,10,356,346,9
Process-906,4,1879,1879,1887,4,8,4,3
Process-907,3,1905,1905,1911,5,6,1,4
Process-908,3,3126,3126,3135,2,9,7,1
Process-909,5,1021,1021,1026,4,5,1,3
Process-910,4,5141,5141,5170,10,29,19,9
Process-911,5,1169,1169,1171,2,2,0,1
Process-912,5,4733,4733,4737,4,4,0,3
Process-913,5,4327,4327,4336,9,9,0,8
Process-914,4,4880,4880,4891,3,11,8,2
Process-915,3,3884,3884,3904,4,20,16,3
Process-916,1,480,480,628,7,148,141,6
Process-917,5,3161,3161,3168,7,7,0,6
Process-918,2,4018,4018,4021,1,3,2,0
Process-919,5,2900,2900,2902,2,2,0,1
Process-920,3,2512,2512,2541,8,29,21,7
Process-921,5,3959,3959,3972,5,13,8,4
Process-922,4,1097,1097,1098,1,1,0,0
Process-923,2,2704,2704,2759,10,55,45,9
Process-924,4,3825,3825,3835,10,10,0,9
Process-925,1,2991,2991,3191,9,200,191,8
Process-926,4,4992,4992,4999,3,7,4,2
Process-927,4,2453,2453,2455,2,2,0,1
Process-928,5,573,573,581,8,8,0,7
Process-929,4,1830,1830,1863,2,33,31,1
Process-930,5,5339,5339,5344,5,5,0,4
Process-931,3,5485,5485,5487,2,2,0,1
Process-932,1,4831,4831,5214,9,383,374,8
Process-933,5,1758,1758,1764,6,6,0,5
Process-934,1,151,151,400,8,249,241,7
Process-935,1,108,108,375,2,267,265,1
Process-936,4,868,868,873,5,5,0,4
Process-937,1,2870,2870,2897,2,27,25,1
Process-938,1,2460,2460,2472,3,12,9,2
Process-939,1,1715,1715,2008,2,293,291,1
Process-940,1,1970,1970,2211,7,241,234,6
Process-941,4,4406,4406,4415,9,9,0,8
Process-942,5,1834,1834,1845,7,11,4,6
Process-943,4,4361,4361,4389,2,28,26,1
Process-944,2,2752,2752,2816,6,64,58,5
Process-945,4,387,387,394,5,7,2,4
Process-946,5,3954,3954,3967,6,13,7,5
Process-947,3,48,48,54,6,6,0,5
Process-948,5,1021,1021,1022,1,1,0,0
Process-949,1,4239,4239,4570,3,331,328,2
Process-950,3,1498,1498,1533,6,35,29,5
Process-951,3,5027,5027,5050,1,23,22,0
Process-952,4,3955,3955,3978,6,23,17,5
Process-953,5,3363,3363,3366,3,3,0,2
Process-954,5,3241,3241,3244,3,3,0,2
Process-955,1,933,933,966,3,33,30,2
Process-956,1,1315,1315,1618,8,303,295,7
Process-957,2,3718,3718,3725,3,7,4,2
Process-958,3,1137,1137,1144,1,7,6,0
Process-959,2,4456,4456,4568,10,112,102,9
Process-960,4,2969,2969,2971,2,2,0,1
Process-961,3,4870,4870,4879,5,9,4,4
Process-962,3,2328,2328,2344,3,16,13,2
Process-963,2,2711,2711,2766,7,55,48,6
Process-964,2,1052,1052,1145,8,93,85,7
Process-965,1,3805,3805,3807,2,2,0,1
Process-966,5,2956,2956,2965,9,9,0,8
Process-967,2,5164,5164,5203,2,39,37,1
Process-968,4,2642,2642,2651,9,9,0,8
Process-969,1,2831,2831,2852,5,21,16,4
Process-970,2,3698,3698,3708,3,10,7,2
Process-971,2,3016,3016,3093,9,77,68,8
Process-972,1,1077,1077,1439,9,362,353,8
Process-973,1,436,436,536,1,100,99,0
Process-974,4,4464,4464,4473,5,9,4,4
Process-975,4,5271,5271,5278,7,7,0,6
Process-976,5,2864,2864,2871,7,7,0,6
Process-977,2,3984,3984,4013,5,29,24,4
Process-978,3,5354,5354,5357,3,3,0,2
Process-979,2,2640,2640,2676,4,36,32,3
Process-980,1,4248,4248,4571,1,323,322,0
Process-981,3,1503,1503,1539,6,36,30,5
Process-982,1,441,441,567,7,126,119,6
Process-983,2,4018,4018,4020,2,2,0,1
Process-984,3,4660,4660,4664,3,4,1,2
Process-985,3,221,221,234,6,13,7,5
Process-986,2,4131,4131,4140,9,9,0,8
Process-987,3,2717,2717,2731,10,14,4,9
Process-988,3,2533,2533,2549,3,16,13,2
Process-989,1,5358,5358,5410,3,52,49,2
Process-990,4,3510,3510,3525,8,15,7,7
Process-991,5,3891,3891,3901,10,10,0,9
Process-992,1,3697,3697,3709,1,12,11,0
Process-993,4,2699,2699,2705,6,6,0,5
Process-994,5,202,202,211,9,9,0,8
Process-995,2,1006,1006,1120,5,114,109,4
Process-996,3,935,935,945,9,10,1,8
Process-997,2,2253,2253,2265,10,12,2,9
Process-998,1,1595,1595,1967,5,372,367,4
Process-999,2,1093,1093,1172,4,79,75,3
Process-1000,3,5236,5236,5248,6,12,6,5
