Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-592,4,5070,5070,5200,9,130,121,2
Process-593,5,1079,1079,1120,1,41,40,0
Process-594,1,5165,5165,5253,5,88,83,1
Process-595,3,3737,3737,3743,6,6,0,1
Process-596,5,2514,2514,2523,2,9,7,0
Process-597,3,2287,2287,2297,1,10,9,0
Process-598,3,3330,3330,3363,3,33,30,0
Process-599,2,4861,4861,5020,9,159,150,2
Process-600,2,5220,5220,5319,10,99,89,2
Process-601,2,1457,1457,1501,1,44,43,0
Process-602,4,54,54,56,2,2,0,0
Process-603,5,5489,5489,5521,7,32,25,1
Process-604,5,436,436,502,8,66,58,1
Process-605,5,2458,2458,2469,3,11,8,0
Process-606,5,4538,4538,4634,2,96,94,0
Process-607,4,661,661,679,6,18,12,1
Process-608,4,167,167,211,4,44,40,0
Process-609,4,2161,2161,2185,2,24,22,0
Process-610,3,3221,3221,3305,7,84,77,1
Process-611,2,4941,4941,5081,9,140,131,2
Process-612,5,4591,4591,4731,6,140,134,1
Process-613,3,154,154,231,7,77,70,1
Process-614,2,1240,1240,1297,4,57,53,0
Process-615,1,4505,4505,4588,3,83,80,0
Process-616,5,304,304,403,7,99,92,1
Process-617,2,1726,1726,1831,5,105,100,1
Process-618,5,4821,4821,4878,1,57,56,0
Process-619,4,1381,1381,1455,2,74,72,0
Process-620,5,4403,4403,4456,3,53,50,0
Process-621,5,1459,1459,1534,5,75,70,1
Process-622,2,2532,2532,2542,4,10,6,0
Process-623,5,33,33,42,7,9,2,1
Process-624,3,4037,4037,4055,4,18,14,0
Process-625,5,78,78,99,3,21,18,0
Process-626,5,5471,5471,5484,3,13,10,0
Process-627,5,4274,4274,4359,9,85,76,2
Process-628,4,4853,4853,4902,2,49,47,0
Process-629,1,137,137,212,5,75,70,1
Process-630,4,5137,5137,5228,6,91,85,1
Process-631,5,883,883,892,2,9,7,0
Process-632,4,4741,4741,4874,6,133,127,1
Process-633,1,3982,3982,4014,1,32,31,0
Process-634,3,5302,5302,5387,6,85,79,1
Process-635,2,988,988,1023,7,35,28,1
Process-636,3,3717,3717,3722,5,5,0,1
Process-637,4,2337,2337,2353,4,16,12,0
Process-638,1,270,270,380,7,110,103,1
Process-639,4,947,947,970,10,23,13,2
Process-640,5,1504,1504,1582,5,78,73,1
Process-641,2,2631,2631,2679,8,48,40,1
Process-642,3,2398,2398,2404,4,6,2,0
Process-643,5,3050,3050,3154,7,104,97,1
Process-644,5,1191,1191,1311,7,120,113,1
Process-645,5,3155,3155,3245,6,90,84,1
Process-646,1,783,783,861,9,78,69,2
Process-647,4,4304,4304,4336,2,32,30,0
Process-648,4,741,741,760,3,19,16,0
Process-649,2,1255,1255,1397,7,142,135,1
Process-650,2,3459,3459,3525,4,66,62,0
Process-651,5,3486,3486,3595,5,109,104,1
Process-652,4,2715,2715,2739,1,24,23,0
Process-653,1,5129,5129,5252,9,123,114,2
Process-654,1,5170,5170,5260,7,90,83,1
Process-655,5,3184,3184,3229,1,45,44,0
Process-656,4,3413,3413,3582,9,169,160,2
Process-657,1,4499,4499,4655,5,156,151,1
Process-658,1,4665,4665,4729,4,64,60,0
Process-659,5,4415,4415,4632,9,217,208,2
Process-660,2,2084,2084,2127,3,43,40,0
Process-661,4,3043,3043,3135,5,92,87,1
Process-662,3,4161,4161,4184,4,23,19,0
Process-663,4,1684,1684,1755,8,71,63,1
Process-664,3,8,8,9,1,1,0,0
Process-665,3,102,102,129,4,27,23,0
Process-666,2,2906,2906,2911,5,5,0,1
Process-667,3,1713,1713,1756,1,43,42,0
Process-668,4,4340,4340,4471,9,131,122,2
Process-669,5,1706,1706,1851,10,145,135,2
Process-670,5,1917,1917,1994,4,77,73,0
Process-671,3,312,312,442,10,130,120,2
Process-672,2,4163,4163,4206,8,43,35,1
Process-673,5,2044,2044,2081,4,37,33,0
Process-674,5,4899,4899,5013,6,114,108,1
Process-675,5,1504,1504,1546,2,42,40,0
Process-676,2,4195,4195,4227,5,32,27,1
Process-677,3,3117,3117,3176,4,59,55,0
Process-678,3,4344,4344,4437,5,93,88,1
Process-679,3,4718,4718,4911,9,193,184,2
Process-680,3,2389,2389,2400,2,11,9,0
Process-681,4,1764,1764,1878,8,114,106,1
Process-682,1,1485,1485,1561,5,76,71,1
Process-683,2,2131,2131,2205,9,74,65,2
Process-684,1,733,733,784,10,51,41,2
Process-685,3,5194,5194,5247,2,53,51,0
Process-686,4,4340,4340,4485,9,145,136,2
Process-687,2,3219,3219,3266,2,47,45,0
Process-688,2,4263,4263,4309,9,46,37,2
Process-689,4,4152,4152,4164,4,12,8,0
Process-690,5,1681,1681,1731,8,50,42,1
Process-691,1,283,283,343,1,60,59,0
Process-692,5,3179,3179,3225,1,46,45,0
Process-693,3,5234,5234,5299,6,65,59,1
Process-694,2,5006,5006,5048,1,42,41,0
Process-695,2,2973,2973,2987,4,14,10,0
Process-696,1,2494,2494,2505,1,11,10,0
Process-697,3,4511,4511,4601,3,90,87,0
Process-698,2,4369,4369,4467,7,98,91,1
Process-699,1,4300,4300,4330,3,30,27,0
Process-700,1,45,45,46,1,1,0,0
Process-701,3,339,339,425,8,86,78,1
Process-702,5,3281,3281,3382,9,101,92,2
Process-703,1,3932,3932,3937,5,5,0,1
Process-704,1,4702,4702,4840,6,138,132,1
Process-705,1,3933,3933,3969,5,36,31,1
Process-706,3,4224,4224,4258,6,34,28,1
Process-707,1,4305,4305,4340,4,35,31,0
Process-708,4,3442,3442,3503,2,61,59,0
Process-709,1,4083,4083,4118,10,35,25,2
Process-710,4,5232,5232,5267,4,35,31,0
Process-711,4,2288,2288,2316,8,28,20,1
Process-712,2,3839,3839,3852,1,13,12,0
Process-713,2,3030,3030,3057,4,27,23,0
Process-714,2,5481,5481,5502,3,21,18,0
Process-715,3,4279,4279,4308,1,29,28,0
Process-716,4,4686,4686,4817,7,131,124,1
Process-717,4,677,677,701,5,24,19,1
Process-718,2,763,763,782,3,19,16,0
Process-719,2,75,75,141,9,66,57,2
Process-720,4,1555,1555,1606,1,51,50,0
Process-721,5,4268,4268,4286,3,18,15,0
Process-722,3,3418,3418,3477,2,59,57,0
Process-723,3,4783,4783,4860,4,77,73,0
Process-724,4,4506,4506,4667,6,161,155,1
Process-725,4,1062,1062,1102,1,40,39,0
Process-726,5,4876,4876,4928,1,52,51,0
Process-727,5,929,929,943,3,14,11,0
Process-728,1,530,530,598,7,68,61,1
Process-729,5,3110,3110,3164,4,54,50,0
Process-730,5,4260,4260,4290,10,30,20,2
Process-731,5,4371,4371,4414,2,43,41,0
Process-732,3,207,207,255,1,48,47,0
Process-733,2,202,202,299,8,97,89,1
Process-734,1,3714,3714,3716,2,2,0,0
Process-735,3,488,488,558,6,70,64,1
Process-736,5,775,775,821,8,46,38,1
Process-737,2,872,872,884,1,12,11,0
Process-738,1,1515,1515,1560,2,45,43,0
Process-739,4,4942,4942,5043,7,101,94,1
Process-740,4,3078,3078,3192,6,114,108,1
Process-741,4,2487,2487,2496,4,9,5,0
Process-742,3,1383,1383,1459,4,76,72,0
Process-743,1,1457,1457,1506,1,49,48,0
Process-744,3,1421,1421,1487,2,66,64,0
Process-745,4,537,537,624,9,87,78,2
Process-746,5,657,657,671,1,14,13,0
Process-747,3,4234,4234,4254,3,20,17,0
Process-748,5,4,4,7,1,3,2,0
Process-749,1,4009,4009,4051,8,42,34,1
Process-750,1,4727,4727,4865,5,138,133,1
Process-751,2,1180,1180,1228,1,48,47,0
Process-752,1,712,712,753,10,41,31,2
Process-753,5,4269,4269,4288,2,19,17,0
Process-754,1,4451,4451,4688,10,237,227,2
Process-755,2,1572,1572,1617,3,45,42,0
Process-756,2,2690,2690,2732,5,42,37,1
Process-757,2,755,755,830,9,75,66,2
Process-758,1,3046,3046,3144,6,98,92,1
Process-759,4,2794,2794,2830,9,36,27,2
Process-760,1,3212,3212,3328,9,116,107,2
Process-761,2,1267,1267,1419,6,152,146,1
Process-762,2,2407,2407,2419,4,12,8,0
Process-763,4,2417,2417,2434,1,17,16,0
Process-764,5,767,767,841,9,74,65,2
Process-765,2,2734,2734,2780,6,46,40,1
Process-766,2,424,424,448,3,24,21,0
Process-767,2,4858,4858,5019,9,161,152,2
Process-768,5,4111,4111,4139,7,28,21,1
Process-769,4,5370,5370,5403,2,33,31,0
Process-770,4,2103,2103,2150,1,47,46,0
Process-771,2,3690,3690,3694,4,4,0,0
Process-772,3,5160,5160,5206,2,46,44,0
Process-773,5,3070,3070,3126,3,56,53,0
Process-774,3,1824,1824,2020,9,196,187,2
Process-775,1,2059,2059,2104,4,45,41,0
Process-776,2,4213,4213,4238,7,25,18,1
Process-777,1,1203,1203,1339,8,136,128,1
Process-778,3,1542,1542,1590,4,48,44,0
Process-779,2,4004,4004,4029,3,25,22,0
Process-780,5,5155,5155,5286,10,131,121,2
Process-781,3,3395,3395,3440,4,45,41,0
Process-782,4,3626,3626,3653,3,27,24,0
Process-783,1,1076,1076,1161,8,85,77,1
Process-784,3,5427,5427,5447,9,20,11,2
Process-785,4,4688,4688,4822,8,134,126,1
Process-786,4,1556,1556,1609,3,53,50,0
Process-787,5,1382,1382,1462,3,80,77,0
Process-788,2,5137,5137,5233,8,96,88,1
Process-789,5,4755,4755,4929,9,174,165,2
Process-790,4,873,873,889,1,16,15,0
Process-791,5,4464,4464,4533,4,69,65,0
Process-792,2,3934,3934,3953,4,19,15,0
Process-793,5,1918,1918,2053,6,135,129,1
Process-794,3,3490,3490,3599,8,109,101,1
Process-795,4,2087,2087,2173,7,86,79,1
Process-796,4,833,833,870,7,37,30,1
Process-797,5,524,524,587,5,63,58,1
Process-798,4,1754,1754,1804,2,50,48,0
Process-799,1,3033,3033,3072,3,39,36,0
Process-800,2,2377,2377,2384,1,7,6,0
Process-801,5,992,992,1013,2,21,19,0
Process-802,5,2044,2044,2161,10,117,107,2
Process-803,2,2010,2010,2057,3,47,44,0
Process-804,1,1059,1059,1144,8,85,77,1
Process-805,2,1620,1620,1644,2,24,22,0
Process-806,1,106,106,169,5,63,58,1
Process-807,1,3987,3987,4040,5,53,48,1
Process-808,5,3021,3021,3100,6,79,73,1
Process-809,5,2485,2485,2488,3,3,0,0
Process-810,4,1749,1749,1930,10,181,171,2
Process-811,1,928,928,944,9,16,7,2
Process-812,3,313,313,372,3,59,56,0
Process-813,1,721,721,743,5,22,17,1
Process-814,3,277,277,383,7,106,99,1
Process-815,5,513,513,578,5,65,60,1
Process-816,2,3793,3793,3796,3,3,0,0
Process-817,5,2636,2636,2657,4,21,17,0
Process-818,1,527,527,564,3,37,34,0
Process-819,4,4519,4519,4761,10,242,232,2
Process-820,3,1213,1213,1421,10,208,198,2
Process-821,5,2401,2401,2421,6,20,14,1
Process-822,1,1745,1745,1916,9,171,162,2
Process-823,2,1623,1623,1653,1,30,29,0
Process-824,2,500,500,533,4,33,29,0
Process-825,3,3054,3054,3111,3,57,54,0
Process-826,5,1839,1839,1915,3,76,73,0
Process-827,4,214,214,265,3,51,48,0
Process-828,3,4614,4614,4828,10,214,204,2
Process-829,5,439,439,472,4,33,29,0
Process-830,3,1305,1305,1466,8,161,153,1
Process-831,4,474,474,573,9,99,90,2
Process-832,4,4506,4506,4596,4,90,86,0
Process-833,4,1240,1240,1453,10,213,203,2
Process-834,4,5101,5101,5245,10,144,134,2
Process-835,4,3631,3631,3673,9,42,33,2
Process-836,5,4265,4265,4307,6,42,36,1
Process-837,4,1178,1178,1285,7,107,100,1
Process-838,4,1415,1415,1485,2,70,68,0
Process-839,2,5266,5266,5297,4,31,27,0
Process-840,2,3604,3604,3632,4,28,24,0
Process-841,5,1868,1868,2011,5,143,138,1
Process-842,4,4855,4855,4964,8,109,101,1
Process-843,5,1239,1239,1303,2,64,62,0
Process-844,1,1007,1007,1070,8,63,55,1
Process-845,1,2962,2962,2979,9,17,8,2
Process-846,5,3771,3771,3772,1,1,0,0
Process-847,3,4388,4388,4440,3,52,49,0
Process-848,3,3164,3164,3218,3,54,51,0
Process-849,4,4866,4866,4983,7,117,110,1
Process-850,3,2835,2835,2854,3,19,16,0
Process-851,2,4025,4025,4063,8,38,30,1
Process-852,1,1410,1410,1515,8,105,97,1
Process-853,3,2869,2869,2883,5,14,9,1
Process-854,2,5234,5234,5306,7,72,65,1
Process-855,4,5465,5465,5488,8,23,15,1
Process-856,4,3460,3460,3527,1,67,66,0
Process-857,5,4078,4078,4090,4,12,8,0
Process-858,4,280,280,384,5,104,99,1
Process-859,4,13,13,21,4,8,4,0
Process-860,3,4149,4149,4190,6,41,35,1
Process-861,3,4205,4205,4221,4,16,12,0
Process-862,4,3030,3030,3112,5,82,77,1
Process-863,2,1491,1491,1525,3,34,31,0
Process-864,4,628,628,661,8,33,25,1
Process-865,4,2704,2704,2750,7,46,39,1
Process-866,2,2426,2426,2447,9,21,12,2
Process-867,3,4509,4509,4686,7,177,170,1
Process-868,4,2558,2558,2569,9,11,2,2
Process-869,5,1975,1975,2042,3,67,64,0
Process-870,2,3126,3126,3228,7,102,95,1
Process-871,5,1005,1005,1076,6,71,65,1
Process-872,5,1036,1036,1119,5,83,78,1
Process-873,5,1650,1650,1667,4,17,13,0
Process-874,3,3413,3413,3584,9,171,162,2
Process-875,3,2255,2255,2263,2,8,6,0
Process-876,1,4587,4587,4791,9,204,195,2
Process-877,1,5298,5298,5343,1,45,44,0
Process-878,1,1641,1641,1663,3,22,19,0
Process-879,2,1067,1067,1149,8,82,74,1
Process-880,3,3837,3837,3851,3,14,11,0
Process-881,1,1319,1319,1472,6,153,147,1
Process-882,2,2259,2259,2271,6,12,6,1
Process-883,4,1899,1899,1974,4,75,71,0
Process-884,5,214,214,323,5,109,104,1
Process-885,1,3407,3407,3511,6,104,98,1
Process-886,5,1253,1253,1405,8,152,144,1
Process-887,3,1958,1958,2066,6,108,102,1
Process-888,4,979,979,1011,8,32,24,1
Process-889,3,1238,1238,1385,5,147,142,1
Process-890,2,4424,4424,4562,8,138,130,1
Process-891,3,1786,1786,1900,8,114,106,1
Process-892,5,2683,2683,2719,8,36,28,1
Process-893,5,1761,1761,1818,3,57,54,0
Process-894,2,3385,3385,3471,5,86,81,1
Process-895,3,1504,1504,1593,7,89,82,1
Process-896,4,4944,4944,5005,2,61,59,0
Process-897,4,2182,2182,2204,1,22,21,0
Process-898,5,5033,5033,5160,10,127,117,2
Process-899,5,170,170,262,7,92,85,1
Process-900,2,1832,1832,1970,5,138,133,1
Process-901,5,1011,1011,1087,6,76,70,1
Process-902,2,1592,1592,1648,8,56,48,1
Process-903,1,5089,5089,5169,5,80,75,1
Process-904,5,5413,5413,5435,10,22,12,2
Process-905,1,1811,1811,2019,10,208,198,2
Process-906,4,1879,1879,1960,4,81,77,0
Process-907,3,1905,1905,2047,5,142,137,1
Process-908,3,3126,3126,3186,2,60,58,0
Process-909,5,1021,1021,1061,4,40,36,0
Process-910,4,5141,5141,5284,10,143,133,2
Process-911,5,1169,1169,1222,2,53,51,0
Process-912,5,4733,4733,4803,4,70,66,0
Process-913,5,4327,4327,4441,9,114,105,2
Process-914,4,4880,4880,4940,3,60,57,0
Process-915,3,3884,3884,3894,4,10,6,0
Process-916,1,480,480,548,7,68,61,1
Process-917,5,3161,3161,3257,7,96,89,1
Process-918,2,4018,4018,4035,1,17,16,0
Process-919,5,2900,2900,2902,2,2,0,0
Process-920,3,2512,2512,2534,8,22,14,1
Process-921,5,3959,3959,4019,5,60,55,1
Process-922,4,1097,1097,1140,1,43,42,0
Process-923,2,2704,2704,2771,10,67,57,2
Process-924,4,3825,3825,3858,10,33,23,2
Process-925,1,2991,2991,3048,9,57,48,2
Process-926,4,4992,4992,5036,3,44,41,0
Process-927,4,2453,2453,2462,2,9,7,0
Process-928,5,573,573,623,8,50,42,1
Process-929,4,1830,1830,1892,2,62,60,0
Process-930,5,5339,5339,5409,5,70,65,1
Process-931,3,5485,5485,5504,2,19,17,0
Process-932,1,4831,4831,4995,9,164,155,2
Process-933,5,1758,1758,1869,6,111,105,1
Process-934,1,151,151,224,8,73,65,1
Process-935,1,108,108,140,2,32,30,0
Process-936,4,868,868,890,5,22,17,1
Process-937,1,2870,2870,2882,2,12,10,0
Process-938,1,2460,2460,2472,3,12,9,0
Process-939,1,1715,1715,1758,2,43,41,0
Process-940,1,1970,1970,2073,7,103,96,1
Process-941,4,4406,4406,4624,9,218,209,2
Process-942,5,1834,1834,1977,7,143,136,1
Process-943,4,4361,4361,4399,2,38,36,0
Process-944,2,2752,2752,2792,6,40,34,1
Process-945,4,387,387,449,5,62,57,1
Process-946,5,3954,3954,4011,6,57,51,1
Process-947,3,48,48,54,6,6,0,1
Process-948,5,1021,1021,1062,1,41,40,0
Process-949,1,4239,4239,4261,3,22,19,0
Process-950,3,1498,1498,1568,6,70,64,1
Process-951,3,5027,5027,5072,1,45,44,0
Process-952,4,3955,3955,4013,6,58,52,1
Process-953,5,3363,3363,3400,3,37,34,0
Process-954,5,3241,3241,3287,3,46,43,0
Process-955,1,933,933,947,3,14,11,0
Process-956,1,1315,1315,1470,8,155,147,1
Process-957,2,3718,3718,3725,3,7,4,0
Process-958,3,1137,1137,1200,1,63,62,0
Process-959,2,4456,4456,4698,10,242,232,2
Process-960,4,2969,2969,2978,2,9,7,0
Process-961,3,4870,4870,4984,5,114,109,1
Process-962,3,2328,2328,2337,3,9,6,0
Process-963,2,2711,2711,2761,7,50,43,1
Process-964,2,1052,1052,1132,8,80,72,1
Process-965,1,3805,3805,3807,2,2,0,0
Process-966,5,2956,2956,2972,9,16,7,2
Process-967,2,5164,5164,5213,2,49,47,0
Process-968,4,2642,2642,2707,9,65,56,2
Process-969,1,2831,2831,2859,5,28,23,1
Process-970,2,3698,3698,3705,3,7,4,0
Process-971,2,3016,3016,3138,9,122,113,2
Process-972,1,1077,1077,1214,9,137,128,2
Process-973,1,436,436,466,1,30,29,0
Process-974,4,4464,4464,4628,5,164,159,1
Process-975,4,5271,5271,5346,7,75,68,1
Process-976,5,2864,2864,2880,7,16,9,1
Process-977,2,3984,3984,4034,5,50,45,1
Process-978,3,5354,5354,5390,3,36,33,0
Process-979,2,2640,2640,2667,4,27,23,0
Process-980,1,4248,4248,4263,1,15,14,0
Process-981,3,1503,1503,1595,6,92,86,1
Process-982,1,441,441,517,7,76,69,1
Process-983,2,4018,4018,4037,2,19,17,0
Process-984,3,4660,4660,4721,3,61,58,0
Process-985,3,221,221,331,6,110,104,1
Process-986,2,4131,4131,4177,9,46,37,2
Process-987,3,2717,2717,2782,10,65,55,2
Process-988,3,2533,2533,2545,3,12,9,0
Process-989,1,5358,5358,5397,3,39,36,0
Process-990,4,3510,3510,3607,8,97,89,1
Process-991,5,3891,3891,3912,10,21,11,2
Process-992,1,3697,3697,3706,1,9,8,0
Process-993,4,2699,2699,2738,6,39,33,1
Process-994,5,202,202,351,9,149,140,2
Process-995,2,1006,1006,1077,5,71,66,1
Process-996,3,935,935,968,9,33,24,2
Process-997,2,2253,2253,2265,10,12,2,2
Process-998,1,1595,1595,1654,5,59,54,1
Process-999,2,1093,1093,1139,4,46,42,0
Process-1000,3,5236,5236,5308,6,72,66,1
