Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-591,1,4814,4814,4829,8,15,7,1
Process-592,3,727,727,733,4,6,2,0
Process-593,5,29,29,48,8,19,11,1
Process-594,5,3106,3106,3128,7,22,15,1
Process-595,2,953,953,968,2,15,13,0
Process-596,1,2981,2981,2995,3,14,11,0
Process-597,4,5007,5007,5014,3,7,4,0
Process-598,4,1758,1758,1767,9,9,0,2
Process-599,1,659,659,666,2,7,5,0
Process-600,3,5436,5436,5446,6,10,4,1
Process-601,3,2006,2006,2030,4,24,20,0
Process-602,4,3426,3426,3429,3,3,0,0
Process-603,4,584,584,590,6,6,0,1
Process-604,5,5488,5488,5492,4,4,0,0
Process-605,2,3162,3162,3184,6,22,16,1
Process-606,1,560,560,565,5,5,0,1
Process-607,5,3563,3563,3574,2,11,9,0
Process-608,1,1064,1064,1068,4,4,0,0
Process-609,1,3492,3492,3524,5,32,27,1
Process-610,1,5357,5357,5365,8,8,0,1
Process-611,2,1527,1527,1535,2,8,6,0
Process-612,3,4168,4168,4213,6,45,39,1
Process-613,2,4068,4068,4181,10,113,103,2
Process-614,1,3607,3607,3620,1,13,12,0
Process-615,1,108,108,162,10,54,44,2
Process-616,4,3958,3958,4004,2,46,44,0
Process-617,4,3584,3584,3598,2,14,12,0
Process-618,3,667,667,673,6,6,0,1
Process-619,1,4915,4915,4924,2,9,7,0
Process-620,2,229,229,236,2,7,5,0
Process-621,2,2153,2153,2165,4,12,8,0
Process-622,5,4822,4822,4831,2,9,7,0
Process-623,4,3042,3042,3064,3,22,19,0
Process-624,1,3366,3366,3372,6,6,0,1
Process-625,5,1810,1810,1829,7,19,12,1
Process-626,1,3913,3913,3971,6,58,52,1
Process-627,1,1169,1169,1213,6,44,38,1
Process-628,5,2874,2874,2890,8,16,8,1
Process-629,5,1161,1161,1193,7,32,25,1
Process-630,4,5459,5459,5475,5,16,11,1
Process-631,2,1876,1876,1885,9,9,0,2
Process-632,5,1250,1250,1256,2,6,4,0
Process-633,5,634,634,646,1,12,11,0
Process-634,5,1037,1037,1047,10,10,0,2
Process-635,1,4505,4505,4516,4,11,7,0
Process-636,1,5134,5134,5159,3,25,22,0
Process-637,5,2765,2765,2776,3,11,8,0
Process-638,5,4182,4182,4221,5,39,34,1
Process-639,4,4950,4950,4956,6,6,0,1
Process-640,4,1204,1204,1220,3,16,13,0
Process-641,3,1996,1996,2034,8,38,30,1
Process-642,1,4771,4771,4778,7,7,0,1
Process-643,4,3872,3872,3923,6,51,45,1
Process-644,3,4029,4029,4123,5,94,89,1
Process-645,2,1102,1102,1124,8,22,14,1
Process-646,3,87,87,134,9,47,38,2
Process-647,2,2139,2139,2161,5,22,17,1
Process-648,2,641,641,658,5,17,12,1
Process-649,2,1216,1216,1221,1,5,4,0
Process-650,5,761,761,769,8,8,0,1
Process-651,1,1399,1399,1417,2,18,16,0
Process-652,4,4302,4302,4320,5,18,13,1
Process-653,5,952,952,966,4,14,10,0
Process-654,5,369,369,370,1,1,0,0
Process-655,3,4883,4883,4913,10,30,20,2
Process-656,2,2754,2754,2760,6,6,0,1
Process-657,2,4501,4501,4508,7,7,0,1
Process-658,3,447,447,463,2,16,14,0
Process-659,1,3448,3448,3465,2,17,15,0
Process-660,3,3013,3013,3038,2,25,23,0
Process-661,4,1601,1601,1619,7,18,11,1
Process-662,5,3883,3883,3934,7,51,44,1
Process-663,1,1744,1744,1757,6,13,7,1
Process-664,2,1616,1616,1622,3,6,3,0
Process-665,3,1389,1389,1403,1,14,13,0
Process-666,5,1937,1937,1941,2,4,2,0
Process-667,4,3580,3580,3599,5,19,14,1
Process-668,2,4140,4140,4186,8,46,38,1
Process-669,1,725,725,747,10,22,12,2
Process-670,2,3607,3607,3646,9,39,30,2
Process-671,1,1676,1676,1691,5,15,10,1
Process-672,4,4909,4909,4919,3,10,7,0
Process-673,3,4011,4011,4142,9,131,122,2
Process-674,4,4827,4827,4855,7,28,21,1
Process-675,3,5319,5319,5325,6,6,0,1
Process-676,5,4408,4408,4416,3,8,5,0
Process-677,1,2367,2367,2387,8,20,12,1
Process-678,3,4900,4900,4909,2,9,7,0
Process-679,5,3109,3109,3121,4,12,8,0
Process-680,4,5025,5025,5059,7,34,27,1
Process-681,3,3390,3390,3396,6,6,0,1
Process-682,4,2823,2823,2836,8,13,5,1
Process-683,4,5093,5093,5106,8,13,5,1
Process-684,3,2922,2922,2933,2,11,9,0
Process-685,3,1508,1508,1517,9,9,0,2
Process-686,4,1527,1527,1541,6,14,8,1
Process-687,3,4345,4345,4351,6,6,0,1
Process-688,3,2732,2732,2740,8,8,0,1
Process-689,5,2804,2804,2828,9,24,15,2
Process-690,1,2214,2214,2249,5,35,30,1
Process-691,5,3979,3979,4084,8,105,97,1
Process-692,5,97,97,138,8,41,33,1
Process-693,2,1814,1814,1832,7,18,11,1
Process-694,2,2967,2967,2974,7,7,0,1
Process-695,3,891,891,893,1,2,1,0
Process-696,1,3637,3637,3651,1,14,13,0
Process-697,3,72,72,87,5,15,10,1
Process-698,1,3599,3599,3628,8,29,21,1
Process-699,2,2339,2339,2348,2,9,7,0
Process-700,1,3616,3616,3633,3,17,14,0
Process-701,1,2620,2620,2634,9,14,5,2
Process-702,5,1621,1621,1632,10,11,1,2
Process-703,1,4096,4096,4139,3,43,40,0
Process-704,3,4608,4608,4633,9,25,16,2
Process-705,4,948,948,962,4,14,10,0
Process-706,1,3761,3761,3773,7,12,5,1
Process-707,3,885,885,892,2,7,5,0
Process-708,2,2920,2920,2940,5,20,15,1
Process-709,1,306,306,310,2,4,2,0
Process-710,4,2120,2120,2125,3,5,2,0
Process-711,2,3247,3247,3271,10,24,14,2
Process-712,4,406,406,421,8,15,7,1
Process-713,3,5176,5176,5186,1,10,9,0
Process-714,1,4229,4229,4266,5,37,32,1
Process-715,2,1735,1735,1748,2,13,11,0
Process-716,4,2163,2163,2174,4,11,7,0
Process-717,2,1554,1554,1563,8,9,1,1
Process-718,5,1166,1166,1210,8,44,36,1
Process-719,1,5226,5226,5236,10,10,0,2
Process-720,2,2561,2561,2592,7,31,24,1
Process-721,3,3063,3063,3076,1,13,12,0
Process-722,2,1646,1646,1655,4,9,5,0
Process-723,2,2688,2688,2704,8,16,8,1
Process-724,5,59,59,86,9,27,18,2
Process-725,2,2426,2426,2439,8,13,5,1
Process-726,5,1545,1545,1547,2,2,0,0
Process-727,1,2896,2896,2905,5,9,4,1
Process-728,1,1472,1472,1483,2,11,9,0
Process-729,2,288,288,295,2,7,5,0
Process-730,4,4592,4592,4613,7,21,14,1
Process-731,4,548,548,551,1,3,2,0
Process-732,2,2534,2534,2563,5,29,24,1
Process-733,1,1335,1335,1350,8,15,7,1
Process-734,4,4884,4884,4896,1,12,11,0
Process-735,3,3958,3958,4008,4,50,46,0
Process-736,1,684,684,710,8,26,18,1
Process-737,2,2053,2053,2108,9,55,46,2
Process-738,3,3434,3434,3441,7,7,0,1
Process-739,5,4244,4244,4288,9,44,35,2
Process-740,5,5369,5369,5401,10,32,22,2
Process-741,2,84,84,108,7,24,17,1
Process-742,2,582,582,583,1,1,0,0
Process-743,4,2684,2684,2700,8,16,8,1
Process-744,1,5261,5261,5275,3,14,11,0
Process-745,1,532,532,543,10,11,1,2
Process-746,2,2977,2977,2998,7,21,14,1
Process-747,1,3464,3464,3486,4,22,18,0
Process-748,3,3353,3353,3360,7,7,0,1
Process-749,1,2591,2591,2614,10,23,13,2
Process-750,5,4785,4785,4789,4,4,0,0
Process-751,2,2441,2441,2465,9,24,15,2
Process-752,2,1347,1347,1380,6,33,27,1
Process-753,1,4013,4013,4146,10,133,123,2
Process-754,3,963,963,999,8,36,28,1
Process-755,1,2212,2212,2248,8,36,28,1
Process-756,3,1256,1256,1261,2,5,3,0
Process-757,1,960,960,1008,9,48,39,2
Process-758,3,4141,4141,4190,8,49,41,1
Process-759,2,1598,1598,1616,8,18,10,1
Process-760,2,1808,1808,1822,4,14,10,0
Process-761,3,5067,5067,5078,2,11,9,0
Process-762,1,1469,1469,1485,10,16,6,2
Process-763,3,3459,3459,3496,7,37,30,1
Process-764,3,2545,2545,2571,8,26,18,1
Process-765,4,995,995,1023,7,28,21,1
Process-766,5,3831,3831,3848,8,17,9,1
Process-767,2,1547,1547,1555,8,8,0,1
Process-768,4,116,116,155,8,39,31,1
Process-769,2,1661,1661,1673,4,12,8,0
Process-770,5,5017,5017,5048,6,31,25,1
Process-771,5,308,308,313,3,5,2,0
Process-772,4,3079,3079,3096,8,17,9,1
Process-773,3,1857,1857,1872,9,15,6,2
Process-774,5,4352,4352,4364,4,12,8,0
Process-775,2,2477,2477,2478,1,1,0,0
Process-776,1,2890,2890,2892,2,2,0,0
Process-777,4,5197,5197,5204,2,7,5,0
Process-778,2,5268,5268,5287,6,19,13,1
Process-779,4,4389,4389,4391,2,2,0,0
Process-780,5,1801,1801,1804,3,3,0,0
Process-781,2,4978,4978,4987,3,9,6,0
Process-782,5,3863,3863,3884,3,21,18,0
Process-783,2,89,89,105,3,16,13,0
Process-784,3,850,850,860,4,10,6,0
Process-785,4,1486,1486,1502,6,16,10,1
Process-786,2,5135,5135,5163,4,28,24,0
Process-787,4,5425,5425,5431,2,6,4,0
Process-788,3,2360,2360,2379,10,19,9,2
Process-789,2,864,864,880,7,16,9,1
Process-790,5,5297,5297,5305,4,8,4,0
Process-791,3,1414,1414,1431,4,17,13,0
Process-792,1,4900,4900,4911,2,11,9,0
Process-793,4,2783,2783,2803,5,20,15,1
Process-794,2,4170,4170,4230,10,60,50,2
Process-795,1,2213,2213,2271,10,58,48,2
Process-796,2,3075,3075,3092,5,17,12,1
Process-797,5,4916,4916,4936,8,20,12,1
Process-798,2,3098,3098,3102,3,4,1,0
Process-799,2,1945,1945,1947,2,2,0,0
Process-800,4,2186,2186,2198,8,12,4,1
