Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-362,2,3989,3989,3997,6,8,2,0
Process-363,2,2027,2027,2033,6,6,0,0
Process-364,2,218,218,224,6,6,0,0
Process-365,2,1614,1614,1630,6,16,10,0
Process-366,2,2324,2324,2332,5,8,3,0
Process-367,2,3849,3849,3856,7,7,0,0
Process-368,2,381,381,394,7,13,6,0
Process-369,5,2345,2345,2350,2,5,3,0
Process-370,3,1546,1546,1552,6,6,0,0
Process-371,3,475,475,483,7,8,1,0
Process-372,5,3140,3140,3148,7,8,1,0
Process-373,2,4282,4282,4314,7,32,25,0
Process-374,3,110,110,118,6,8,2,0
Process-375,3,4687,4687,4699,5,12,7,0
Process-376,5,2328,2328,2366,6,38,32,0
Process-377,3,3033,3033,3037,4,4,0,0
Process-378,3,4133,4133,4144,4,11,7,0
Process-379,5,1147,1147,1149,2,2,0,0
Process-380,4,3123,3123,3124,1,1,0,0
Process-381,5,1154,1154,1158,4,4,0,0
Process-382,5,1074,1074,1084,8,10,2,0
Process-383,2,5422,5422,5432,10,10,0,0
Process-384,3,1202,1202,1207,4,5,1,0
Process-385,1,3875,3875,3879,4,4,0,0
Process-386,1,845,845,903,4,58,54,0
Process-387,2,4918,4918,4922,4,4,0,0
Process-388,3,3508,3508,3522,5,14,9,0
Process-389,3,1281,1281,1310,9,29,20,0
Process-390,3,3043,3043,3045,2,2,0,0
Process-391,1,976,976,1041,6,65,59,0
Process-392,5,46,46,58,7,12,5,0
Process-393,4,5487,5487,5494,5,7,2,0
Process-394,5,1904,1904,1913,5,9,4,0
Process-395,3,4639,4639,4658,9,19,10,0
Process-396,3,1711,1711,1725,10,14,4,0
Process-397,3,4859,4859,4869,10,10,0,0
Process-398,4,2044,2044,2053,9,9,0,0
Process-399,4,2805,2805,2813,2,8,6,0
Process-400,4,5313,5313,5321,6,8,2,0
Process-401,5,3068,3068,3071,3,3,0,0
Process-402,1,4457,4457,4517,7,60,53,0
Process-403,2,1826,1826,1866,7,40,33,0
Process-404,2,2793,2793,2811,8,18,10,0
Process-405,3,755,755,766,8,11,3,0
Process-406,3,4974,4974,4976,2,2,0,0
Process-407,4,705,705,715,4,10,6,0
Process-408,4,575,575,579,4,4,0,0
Process-409,1,2500,2500,2539,6,39,33,0
Process-410,1,1162,1162,1191,8,29,21,0
Process-411,2,4539,4539,4551,7,12,5,0
Process-412,1,917,917,1042,1,125,124,0
Process-413,3,5076,5076,5121,9,45,36,0
Process-414,3,2579,2579,2585,5,6,1,0
Process-415,5,1599,1599,1604,5,5,0,0
Process-416,1,2842,2842,2881,3,39,36,0
Process-417,5,4562,4562,4577,10,15,5,0
Process-418,3,2087,2087,2093,6,6,0,0
Process-419,5,4676,4676,4679,3,3,0,0
Process-420,2,1180,1180,1183,2,3,1,0
Process-421,1,2093,2093,2177,8,84,76,0
Process-422,4,2102,2102,2110,7,8,1,0
Process-423,1,2535,2535,2540,1,5,4,0
Process-424,3,911,911,916,5,5,0,0
Process-425,5,4438,4438,4444,4,6,2,0
Process-426,2,2492,2492,2510,6,18,12,0
Process-427,3,5375,5375,5385,6,10,4,0
Process-428,2,4769,4769,4780,2,11,9,0
Process-429,2,2289,2289,2300,1,11,10,0
Process-430,3,1207,1207,1208,1,1,0,0
Process-431,3,816,816,821,2,5,3,0
Process-432,1,1742,1742,1745,2,3,1,0
Process-433,3,1819,1819,1837,8,18,10,0
Process-434,1,2070,2070,2078,8,8,0,0
Process-435,4,2949,2949,2954,5,5,0,0
Process-436,4,2464,2464,2472,8,8,0,0
Process-437,2,4283,4283,4307,9,24,15,0
Process-438,4,4621,4621,4631,8,10,2,0
Process-439,5,656,656,659,3,3,0,0
Process-440,4,491,491,501,8,10,2,0
Process-441,4,1009,1009,1020,7,11,4,0
Process-442,2,4435,4435,4477,8,42,34,0
Process-443,3,3118,3118,3122,4,4,0,0
Process-444,1,777,777,786,6,9,3,0
Process-445,4,1414,1414,1425,7,11,4,0
Process-446,4,4174,4174,4187,9,13,4,0
Process-447,5,3690,3690,3695,1,5,4,0
Process-448,5,859,859,863,2,4,2,0
Process-449,3,5223,5223,5232,5,9,4,0
Process-450,4,1287,1287,1300,6,13,7,0
Process-451,3,2600,2600,2617,2,17,15,0
Process-452,4,4595,4595,4606,8,11,3,0
Process-453,3,1711,1711,1715,3,4,1,0
Process-454,1,2365,2365,2385,10,20,10,0
Process-455,3,4761,4761,4766,1,5,4,0
Process-456,5,3671,3671,3683,9,12,3,0
Process-457,5,3567,3567,3572,5,5,0,0
Process-458,2,3430,3430,3437,7,7,0,0
Process-459,5,689,689,699,10,10,0,0
Process-460,2,4404,4404,4417,7,13,6,0
Process-461,1,4805,4805,4807,1,2,1,0
Process-462,2,2914,2914,2922,7,8,1,0
Process-463,5,2767,2767,2781,10,14,4,0
Process-464,4,4713,4713,4721,7,8,1,0
Process-465,1,3669,3669,3752,5,83,78,0
Process-466,4,4803,4803,4806,2,3,1,0
Process-467,5,1285,1285,1294,6,9,3,0
Process-468,4,3709,3709,3719,8,10,2,0
Process-469,2,3344,3344,3347,3,3,0,0
Process-470,5,4706,4706,4714,5,8,3,0
Process-471,2,4525,4525,4535,10,10,0,0
Process-472,5,1514,1514,1521,4,7,3,0
Process-473,2,5174,5174,5177,3,3,0,0
Process-474,3,3524,3524,3531,7,7,0,0
Process-475,5,227,227,233,6,6,0,0
Process-476,3,922,922,939,9,17,8,0
Process-477,4,4144,4144,4148,4,4,0,0
Process-478,2,1521,1521,1531,10,10,0,0
Process-479,5,4631,4631,4632,1,1,0,0
Process-480,4,1469,1469,1481,6,12,6,0
Process-481,4,210,210,212,1,2,1,0
Process-482,1,5246,5246,5252,4,6,2,0
Process-483,1,2046,2046,2063,10,17,7,0
Process-484,1,3632,3632,3635,3,3,0,0
Process-485,4,2605,2605,2615,4,10,6,0
Process-486,2,4109,4109,4113,4,4,0,0
Process-487,4,4591,4591,4594,3,3,0,0
Process-488,5,5500,5500,5509,9,9,0,0
Process-489,5,5074,5074,5088,10,14,4,0
Process-490,1,1148,1148,1151,2,3,1,0
Process-491,1,3801,3801,3831,2,30,28,0
Process-492,1,5221,5221,5236,4,15,11,0
Process-493,2,3246,3246,3280,5,34,29,0
Process-494,4,5357,5357,5364,4,7,3,0
Process-495,5,5158,5158,5168,9,10,1,0
Process-496,5,3244,3244,3265,9,21,12,0
Process-497,4,1997,1997,2012,10,15,5,0
Process-498,1,4463,4463,4510,5,47,42,0
Process-499,5,4515,4515,4520,3,5,2,0
Process-500,5,2158,2158,2165,4,7,3,0
Process-501,5,3767,3767,3776,9,9,0,0
Process-502,5,3913,3913,3920,7,7,0,0
Process-503,2,3084,3084,3095,2,11,9,0
Process-504,2,921,921,966,10,45,35,0
Process-505,2,2932,2932,2942,3,10,7,0
Process-506,5,2511,2511,2519,6,8,2,0
Process-507,5,3057,3057,3064,7,7,0,0
