Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-591,1,3775,3775,3785,10,10,0,0
Process-592,3,22,22,32,10,10,0,0
Process-593,3,1468,1468,1469,1,1,0,0
Process-594,5,2563,2563,2573,8,10,2,0
Process-595,3,3528,3528,3538,10,10,0,0
Process-596,2,2645,2645,2652,7,7,0,0
Process-597,2,5074,5074,5083,4,9,5,0
Process-598,2,2583,2583,2593,10,10,0,0
Process-599,3,3483,3483,3490,7,7,0,0
Process-600,3,5408,5408,5416,8,8,0,0
